[PERF] units H:37 E:48 | tick avg 0.54ms max 6.31ms (n=301) | move 57.5ms | target 0.8ms (305 calls) | path 2.2ms max 0.58ms (6 calls) | fog 54.0ms | minimap 0.3ms | ai 0.1ms | window 5.0s
[PERF] units H:37 E:47 | tick avg 0.52ms max 5.89ms (n=300) | move 57.4ms | target 0.2ms (75 calls) | path 2.1ms max 0.39ms (6 calls) | fog 53.6ms | minimap 0.3ms | ai 0.1ms | window 5.0s
[PERF] units H:37 E:47 | tick avg 0.50ms max 6.18ms (n=301) | move 51.3ms | target 0.2ms (73 calls) | path 1.4ms max 0.38ms (4 calls) | fog 54.9ms | minimap 0.3ms | ai 0.1ms | window 5.0s
[PERF] units H:37 E:46 | tick avg 0.56ms max 6.67ms (n=300) | move 65.9ms | target 0.5ms (177 calls) | path 10.9ms max 2.69ms (12 calls) | fog 50.3ms | minimap 0.3ms | ai 0.1ms | window 5.0s
[PERF] units H:37 E:50 | tick avg 0.88ms max 25.71ms (n=298) | move 158.9ms | target 0.8ms (306 calls) | path 105.5ms max 6.22ms (56 calls) | fog 53.7ms | minimap 0.3ms | ai 1.9ms | window 5.0s
[PERF] units H:36 E:50 | tick avg 1.08ms max 29.22ms (n=296) | move 217.2ms | target 0.2ms (76 calls) | path 142.1ms max 6.23ms (47 calls) | fog 54.3ms | minimap 0.3ms | ai 0.1ms | window 5.0s
[PERF] units H:36 E:50 | tick avg 0.63ms max 5.90ms (n=300) | move 88.7ms | target 0.4ms (144 calls) | path 20.4ms max 4.54ms (9 calls) | fog 54.1ms | minimap 0.3ms | ai 0.2ms | window 5.0s
[PERF] units H:36 E:49 | tick avg 0.64ms max 8.07ms (n=300) | move 96.5ms | target 0.2ms (65 calls) | path 39.1ms max 4.56ms (18 calls) | fog 48.5ms | minimap 0.3ms | ai 0.1ms | window 5.0s
[PERF] units H:36 E:48 | tick avg 0.76ms max 10.08ms (n=300) | move 124.2ms | target 0.7ms (217 calls) | path 62.4ms max 4.51ms (42 calls) | fog 53.8ms | minimap 0.4ms | ai 0.1ms | window 5.0s
[PERF] units H:35 E:48 | tick avg 0.61ms max 5.86ms (n=298) | move 73.6ms | target 0.8ms (283 calls) | path 5.8ms max 4.14ms (6 calls) | fog 53.2ms | minimap 0.4ms | ai 0.1ms | window 5.0s
[PERF] units H:35 E:51 | tick avg 0.73ms max 11.60ms (n=300) | move 105.4ms | target 1.0ms (414 calls) | path 42.2ms max 5.77ms (16 calls) | fog 54.0ms | minimap 0.4ms | ai 1.7ms | window 5.0s
[PERF] units H:35 E:48 | tick avg 0.59ms max 5.89ms (n=299) | move 79.4ms | target 0.9ms (325 calls) | path 15.4ms max 4.36ms (10 calls) | fog 49.1ms | minimap 0.4ms | ai 0.1ms | window 5.0s
[PERF] units H:34 E:48 | tick avg 0.60ms max 10.03ms (n=301) | move 74.6ms | target 0.1ms (34 calls) | path 18.7ms max 4.40ms (8 calls) | fog 53.8ms | minimap 0.4ms | ai 0.1ms | window 5.0s
[PERF] units H:33 E:39 | tick avg 0.64ms max 6.61ms (n=300) | move 86.5ms | target 0.3ms (83 calls) | path 27.5ms max 4.40ms (10 calls) | fog 54.6ms | minimap 0.4ms | ai 0.1ms | window 5.0s
[PERF] units H:32 E:38 | tick avg 0.55ms max 5.84ms (n=300) | move 67.6ms | target 0.1ms (45 calls) | path 18.4ms max 4.47ms (7 calls) | fog 54.3ms | minimap 0.4ms | ai 0.1ms | window 5.0s
[PERF] units H:30 E:37 | tick avg 0.56ms max 6.00ms (n=300) | move 77.1ms | target 0.1ms (55 calls) | path 24.9ms max 4.71ms (13 calls) | fog 47.7ms | minimap 0.3ms | ai 0.1ms | window 5.0s
[PERF] units H:29 E:36 | tick avg 0.54ms max 5.97ms (n=300) | move 65.8ms | target 0.1ms (44 calls) | path 18.8ms max 4.68ms (8 calls) | fog 53.1ms | minimap 0.3ms | ai 1.6ms | window 5.0s
[PERF] units H:28 E:36 | tick avg 0.56ms max 5.83ms (n=301) | move 72.6ms | target 0.1ms (60 calls) | path 23.5ms max 4.52ms (9 calls) | fog 53.2ms | minimap 0.3ms | ai 0.1ms | window 5.0s
[PERF] units H:28 E:32 | tick avg 0.60ms max 5.74ms (n=300) | move 75.5ms | target 0.1ms (51 calls) | path 26.7ms max 4.47ms (9 calls) | fog 53.6ms | minimap 0.3ms | ai 0.1ms | window 5.0s
[PERF] units H:28 E:31 | tick avg 0.54ms max 10.21ms (n=301) | move 70.8ms | target 0.1ms (38 calls) | path 19.2ms max 4.50ms (9 calls) | fog 48.5ms | minimap 0.3ms | ai 0.2ms | window 5.0s
[PERF] units H:28 E:31 | tick avg 0.55ms max 5.75ms (n=301) | move 70.7ms | target 0.1ms (36 calls) | path 23.6ms max 4.69ms (13 calls) | fog 53.2ms | minimap 0.3ms | ai 0.1ms | window 5.0s
[PERF] units H:28 E:31 | tick avg 0.55ms max 5.79ms (n=300) | move 67.8ms | target 0.6ms (317 calls) | path 18.1ms max 4.58ms (6 calls) | fog 53.7ms | minimap 0.3ms | ai 0.1ms | window 5.0s
[PERF] units H:28 E:34 | tick avg 0.67ms max 11.34ms (n=301) | move 109.7ms | target 1.2ms (611 calls) | path 60.2ms max 5.56ms (30 calls) | fog 48.8ms | minimap 0.3ms | ai 1.2ms | window 5.0s
[PERF] units H:27 E:32 | tick avg 0.50ms max 6.78ms (n=301) | move 54.0ms | target 0.6ms (330 calls) | path 6.8ms max 3.81ms (8 calls) | fog 52.8ms | minimap 0.3ms | ai 0.1ms | window 5.0s
[PERF] units H:26 E:32 | tick avg 0.55ms max 5.91ms (n=301) | move 60.6ms | target 0.3ms (135 calls) | path 10.7ms max 4.28ms (8 calls) | fog 54.1ms | minimap 0.3ms | ai 0.1ms | window 5.0s
[PERF] units H:23 E:32 | tick avg 0.49ms max 5.72ms (n=301) | move 47.1ms | target 0.1ms (36 calls) | path 1.7ms max 0.39ms (5 calls) | fog 53.1ms | minimap 0.3ms | ai 0.1ms | window 5.0s
[PERF] units H:23 E:29 | tick avg 0.46ms max 5.88ms (n=300) | move 45.3ms | target 0.4ms (259 calls) | path 1.0ms max 0.39ms (3 calls) | fog 49.1ms | minimap 0.2ms | ai 0.1ms | window 5.0s
[PERF] units H:25 E:29 | tick avg 0.59ms max 6.01ms (n=300) | move 80.0ms | target 0.1ms (31 calls) | path 37.1ms max 5.17ms (12 calls) | fog 54.7ms | minimap 0.2ms | ai 0.1ms | window 5.0s
[PERF] units H:22 E:34 | tick avg 0.93ms max 15.72ms (n=300) | move 167.7ms | target 0.1ms (61 calls) | path 124.8ms max 5.92ms (26 calls) | fog 54.0ms | minimap 0.2ms | ai 1.5ms | window 5.0s
[PERF] units H:23 E:34 | tick avg 0.99ms max 12.06ms (n=300) | move 197.9ms | target 0.1ms (63 calls) | path 152.9ms max 5.99ms (33 calls) | fog 54.5ms | minimap 0.2ms | ai 0.1ms | window 5.0s
[PERF] units H:23 E:33 | tick avg 0.92ms max 16.74ms (n=300) | move 186.2ms | target 0.1ms (49 calls) | path 145.4ms max 8.72ms (32 calls) | fog 48.2ms | minimap 0.2ms | ai 0.1ms | window 5.0s
[PERF] units H:22 E:33 | tick avg 0.96ms max 12.38ms (n=300) | move 191.9ms | target 0.1ms (56 calls) | path 152.6ms max 5.88ms (34 calls) | fog 27.1ms | minimap 0.3ms | ai 0.1ms | window 5.0s
[PERF] units H:23 E:32 | tick avg 0.90ms max 19.51ms (n=300) | move 180.9ms | target 0.1ms (54 calls) | path 141.5ms max 5.89ms (32 calls) | fog 27.0ms | minimap 0.3ms | ai 0.2ms | window 5.0s
[PERF] units H:8 E:22 | tick avg 0.43ms max 6.18ms (n=300) | move 33.2ms | target 0.0ms (42 calls) | path 0.7ms max 0.38ms (2 calls) | fog 56.7ms | minimap 0.1ms | ai 0.4ms | window 5.0s
[PERF] units H:9 E:22 | tick avg 0.40ms max 5.82ms (n=301) | move 33.4ms | target 0.0ms (40 calls) | path 0.9ms max 0.45ms (2 calls) | fog 47.5ms | minimap 0.1ms | ai 0.1ms | window 5.0s
[PERF] units H:9 E:22 | tick avg 0.40ms max 5.70ms (n=301) | move 30.6ms | target 0.0ms (23 calls) | path 0.0ms max 0.00ms (0 calls) | fog 52.7ms | minimap 0.1ms | ai 0.1ms | window 5.0s
[PERF] units H:12 E:22 | tick avg 0.44ms max 5.50ms (n=300) | move 39.2ms | target 0.0ms (44 calls) | path 0.0ms max 0.00ms (0 calls) | fog 51.9ms | minimap 0.1ms | ai 0.1ms | window 5.0s
[PERF] units H:12 E:22 | tick avg 0.40ms max 5.49ms (n=301) | move 30.4ms | target 0.0ms (42 calls) | path 0.4ms max 0.45ms (1 calls) | fog 52.0ms | minimap 0.1ms | ai 0.1ms | window 5.0s
[PERF] units H:12 E:23 | tick avg 0.97ms max 7.35ms (n=149) | move 23.3ms | target 0.0ms (48 calls) | path 0.0ms max 0.00ms (0 calls) | fog 77.8ms | minimap 0.2ms | ai 6.7ms | window 5.0s
[PERF] units H:12 E:23 | tick avg 1.50ms max 6.41ms (n=101) | move 21.7ms | target 0.1ms (67 calls) | path 0.5ms max 0.46ms (1 calls) | fog 92.3ms | minimap 0.2ms | ai 0.2ms | window 5.0s
[PERF] units H:12 E:23 | tick avg 1.53ms max 6.19ms (n=100) | move 21.3ms | target 0.1ms (66 calls) | path 0.0ms max 0.00ms (0 calls) | fog 93.4ms | minimap 0.2ms | ai 0.2ms | window 5.0s
[PERF] units H:12 E:24 | tick avg 1.51ms max 6.54ms (n=100) | move 23.9ms | target 0.1ms (67 calls) | path 0.8ms max 0.43ms (2 calls) | fog 88.8ms | minimap 0.2ms | ai 0.8ms | window 5.0s
[PERF] units H:12 E:25 | tick avg 1.53ms max 7.22ms (n=100) | move 23.3ms | target 0.1ms (73 calls) | path 0.4ms max 0.42ms (1 calls) | fog 92.0ms | minimap 0.2ms | ai 0.2ms | window 5.0s
[PERF] units H:12 E:25 | tick avg 1.64ms max 6.37ms (n=100) | move 27.6ms | target 0.1ms (69 calls) | path 0.4ms max 0.40ms (1 calls) | fog 96.7ms | minimap 0.2ms | ai 0.2ms | window 5.0s
[PERF] units H:12 E:25 | tick avg 1.64ms max 6.81ms (n=100) | move 29.5ms | target 0.1ms (71 calls) | path 0.4ms max 0.40ms (1 calls) | fog 95.3ms | minimap 0.3ms | ai 0.2ms | window 5.0s
[PERF] units H:13 E:26 | tick avg 1.79ms max 6.80ms (n=100) | move 35.8ms | target 0.1ms (76 calls) | path 0.4ms max 0.43ms (1 calls) | fog 102.1ms | minimap 0.3ms | ai 0.5ms | window 5.0s
[PERF] units H:14 E:26 | tick avg 1.78ms max 6.79ms (n=100) | move 36.2ms | target 0.1ms (73 calls) | path 0.8ms max 0.40ms (2 calls) | fog 100.9ms | minimap 0.3ms | ai 0.3ms | window 5.0s
[PERF] units H:14 E:26 | tick avg 1.67ms max 6.84ms (n=100) | move 32.6ms | target 0.1ms (70 calls) | path 0.8ms max 0.42ms (2 calls) | fog 94.9ms | minimap 0.3ms | ai 0.2ms | window 5.0s
[PERF] units H:15 E:28 | tick avg 1.76ms max 6.83ms (n=100) | move 33.6ms | target 0.1ms (79 calls) | path 0.4ms max 0.40ms (1 calls) | fog 101.1ms | minimap 0.3ms | ai 1.2ms | window 5.0s
[PERF] units H:15 E:29 | tick avg 1.76ms max 7.39ms (n=100) | move 33.4ms | target 0.1ms (80 calls) | path 0.0ms max 0.00ms (0 calls) | fog 101.9ms | minimap 0.3ms | ai 0.2ms | window 5.0s
[PERF] units H:15 E:29 | tick avg 1.65ms max 6.77ms (n=100) | move 30.7ms | target 0.1ms (82 calls) | path 0.0ms max 0.00ms (0 calls) | fog 94.4ms | minimap 0.3ms | ai 0.2ms | window 5.0s
[PERF] units H:16 E:29 | tick avg 1.71ms max 7.13ms (n=100) | move 29.8ms | target 0.1ms (83 calls) | path 0.0ms max 0.00ms (0 calls) | fog 100.9ms | minimap 0.3ms | ai 0.2ms | window 5.0s
[PERF] units H:16 E:31 | tick avg 1.64ms max 6.48ms (n=101) | move 28.1ms | target 0.1ms (88 calls) | path 0.8ms max 0.44ms (2 calls) | fog 97.2ms | minimap 0.3ms | ai 0.7ms | window 5.0s
[PERF] units H:16 E:31 | tick avg 1.53ms max 6.24ms (n=100) | move 25.0ms | target 0.1ms (86 calls) | path 1.1ms max 0.40ms (3 calls) | fog 89.4ms | minimap 0.3ms | ai 0.2ms | window 5.0s
[PERF] units H:16 E:31 | tick avg 1.59ms max 6.44ms (n=100) | move 25.5ms | target 0.1ms (85 calls) | path 0.4ms max 0.40ms (1 calls) | fog 95.2ms | minimap 0.3ms | ai 0.2ms | window 5.0s
[PERF] units H:17 E:34 | tick avg 2.57ms max 17.43ms (n=99) | move 122.5ms | target 0.1ms (70 calls) | path 96.2ms max 4.43ms (28 calls) | fog 90.7ms | minimap 0.3ms | ai 1.4ms | window 5.0s
[PERF] units H:17 E:34 | tick avg 4.39ms max 17.10ms (n=97) | move 289.9ms | target 0.1ms (74 calls) | path 262.4ms max 4.46ms (71 calls) | fog 95.7ms | minimap 0.3ms | ai 0.2ms | window 5.0s
[PERF] units H:17 E:34 | tick avg 4.27ms max 16.85ms (n=99) | move 289.4ms | target 0.1ms (77 calls) | path 261.2ms max 4.52ms (69 calls) | fog 88.9ms | minimap 0.3ms | ai 0.2ms | window 5.0s
[PERF] units H:17 E:34 | tick avg 4.46ms max 17.17ms (n=99) | move 309.2ms | target 0.1ms (80 calls) | path 281.6ms max 4.56ms (75 calls) | fog 94.2ms | minimap 0.3ms | ai 0.2ms | window 5.0s
[PERF] units H:17 E:36 | tick avg 4.31ms max 17.12ms (n=99) | move 289.4ms | target 0.1ms (81 calls) | path 260.7ms max 5.11ms (70 calls) | fog 89.4ms | minimap 0.3ms | ai 0.8ms | window 5.0s
[PERF] units H:18 E:36 | tick avg 5.00ms max 20.40ms (n=97) | move 354.6ms | target 0.1ms (88 calls) | path 323.5ms max 4.63ms (83 calls) | fog 90.0ms | minimap 0.3ms | ai 0.2ms | window 5.0s
[PERF] units H:18 E:36 | tick avg 5.20ms max 21.03ms (n=94) | move 361.2ms | target 0.1ms (94 calls) | path 334.2ms max 4.63ms (86 calls) | fog 90.9ms | minimap 0.3ms | ai 0.2ms | window 5.0s
[PERF] units H:19 E:37 | tick avg 5.05ms max 20.41ms (n=97) | move 360.0ms | target 0.1ms (83 calls) | path 332.4ms max 4.65ms (84 calls) | fog 90.8ms | minimap 0.3ms | ai 1.3ms | window 5.0s
[PERF] units H:20 E:37 | tick avg 5.02ms max 20.47ms (n=97) | move 355.9ms | target 0.2ms (102 calls) | path 328.7ms max 4.51ms (86 calls) | fog 92.0ms | minimap 0.4ms | ai 0.2ms | window 5.0s
[PERF] units H:21 E:37 | tick avg 5.03ms max 20.55ms (n=97) | move 359.5ms | target 0.2ms (107 calls) | path 333.0ms max 4.48ms (87 calls) | fog 90.3ms | minimap 0.4ms | ai 0.3ms | window 5.0s
[PERF] units H:22 E:37 | tick avg 5.10ms max 20.51ms (n=95) | move 354.5ms | target 0.2ms (101 calls) | path 328.2ms max 4.55ms (85 calls) | fog 90.7ms | minimap 0.4ms | ai 0.2ms | window 5.0s
[PERF] units H:24 E:38 | tick avg 5.56ms max 21.26ms (n=96) | move 403.0ms | target 0.2ms (117 calls) | path 374.3ms max 4.49ms (99 calls) | fog 90.5ms | minimap 0.4ms | ai 0.7ms | window 5.0s
[PERF] units H:26 E:38 | tick avg 5.77ms max 21.25ms (n=94) | move 415.9ms | target 0.2ms (121 calls) | path 387.5ms max 4.63ms (102 calls) | fog 86.8ms | minimap 0.4ms | ai 0.2ms | window 5.0s
[PERF] units H:27 E:38 | tick avg 5.81ms max 21.79ms (n=96) | move 422.4ms | target 0.2ms (103 calls) | path 391.9ms max 4.67ms (105 calls) | fog 96.1ms | minimap 0.5ms | ai 0.2ms | window 5.0s
[PERF] units H:28 E:40 | tick avg 5.89ms max 21.86ms (n=94) | move 420.9ms | target 0.2ms (125 calls) | path 388.7ms max 4.66ms (103 calls) | fog 93.1ms | minimap 0.5ms | ai 1.1ms | window 5.0s
[PERF] units H:29 E:40 | tick avg 6.49ms max 24.52ms (n=95) | move 482.6ms | target 0.3ms (144 calls) | path 452.5ms max 4.66ms (122 calls) | fog 94.5ms | minimap 0.5ms | ai 0.2ms | window 5.0s
[PERF] units H:31 E:40 | tick avg 6.34ms max 21.07ms (n=95) | move 474.0ms | target 0.3ms (151 calls) | path 444.8ms max 4.63ms (117 calls) | fog 88.7ms | minimap 0.5ms | ai 0.2ms | window 5.0s
[PERF] units H:31 E:40 | tick avg 6.35ms max 22.24ms (n=94) | move 462.4ms | target 0.3ms (146 calls) | path 432.7ms max 4.67ms (114 calls) | fog 95.9ms | minimap 0.5ms | ai 0.3ms | window 5.0s
[PERF] units H:34 E:42 | tick avg 8.38ms max 43.30ms (n=83) | move 576.5ms | target 0.2ms (102 calls) | path 541.3ms max 4.75ms (144 calls) | fog 82.0ms | minimap 0.4ms | ai 1.0ms | window 5.0s
[PERF] units H:34 E:42 | tick avg 9.02ms max 43.90ms (n=78) | move 600.4ms | target 0.1ms (66 calls) | path 575.0ms max 4.78ms (144 calls) | fog 71.7ms | minimap 0.4ms | ai 0.2ms | window 5.1s
[PERF] units H:36 E:42 | tick avg 9.04ms max 44.08ms (n=79) | move 602.6ms | target 0.2ms (93 calls) | path 578.3ms max 5.09ms (145 calls) | fog 77.4ms | minimap 0.4ms | ai 0.2ms | window 5.1s
[PERF] units H:37 E:42 | tick avg 8.81ms max 44.62ms (n=78) | move 576.8ms | target 0.2ms (77 calls) | path 551.4ms max 4.91ms (134 calls) | fog 77.6ms | minimap 0.5ms | ai 0.2ms | window 5.0s
[PERF] units H:37 E:42 | tick avg 9.44ms max 46.06ms (n=77) | move 616.1ms | target 0.2ms (77 calls) | path 590.4ms max 4.87ms (144 calls) | fog 77.1ms | minimap 0.5ms | ai 1.3ms | window 5.0s
[PERF] units H:40 E:43 | tick avg 9.35ms max 45.01ms (n=78) | move 622.5ms | target 0.2ms (84 calls) | path 596.6ms max 4.96ms (143 calls) | fog 72.1ms | minimap 0.5ms | ai 0.2ms | window 5.1s
[PERF] units H:40 E:43 | tick avg 9.17ms max 44.16ms (n=77) | move 596.9ms | target 0.2ms (107 calls) | path 570.7ms max 4.94ms (139 calls) | fog 78.0ms | minimap 0.5ms | ai 0.2ms | window 5.0s
[PERF] units H:40 E:43 | tick avg 9.57ms max 45.72ms (n=76) | move 623.4ms | target 0.2ms (83 calls) | path 596.7ms max 4.90ms (145 calls) | fog 72.6ms | minimap 0.5ms | ai 0.2ms | window 5.0s
[PERF] units H:40 E:43 | tick avg 9.03ms max 43.96ms (n=77) | move 584.9ms | target 0.2ms (80 calls) | path 551.2ms max 4.92ms (134 calls) | fog 78.6ms | minimap 0.5ms | ai 0.2ms | window 5.0s
[PERF] units H:40 E:43 | tick avg 9.53ms max 44.41ms (n=76) | move 618.7ms | target 0.2ms (84 calls) | path 593.2ms max 4.99ms (146 calls) | fog 73.5ms | minimap 0.5ms | ai 0.7ms | window 5.0s
[PERF] units H:40 E:43 | tick avg 8.95ms max 44.85ms (n=77) | move 579.7ms | target 0.2ms (98 calls) | path 553.5ms max 4.90ms (133 calls) | fog 77.9ms | minimap 0.5ms | ai 0.2ms | window 5.0s
[PERF] units H:40 E:43 | tick avg 3.91ms max 45.73ms (n=165) | move 543.0ms | target 0.2ms (77 calls) | path 512.9ms max 5.04ms (128 calls) | fog 66.5ms | minimap 0.4ms | ai 0.1ms | window 5.0s
[PERF] units H:40 E:43 | tick avg 1.94ms max 45.13ms (n=282) | move 451.8ms | target 0.1ms (38 calls) | path 398.5ms max 5.12ms (104 calls) | fog 51.9ms | minimap 0.4ms | ai 0.2ms | window 5.0s
[PERF] units H:40 E:43 | tick avg 2.17ms max 45.53ms (n=282) | move 516.9ms | target 0.1ms (58 calls) | path 466.1ms max 5.26ms (116 calls) | fog 56.4ms | minimap 0.4ms | ai 0.1ms | window 5.0s
[PERF] units H:40 E:44 | tick avg 2.03ms max 45.42ms (n=284) | move 482.3ms | target 0.1ms (46 calls) | path 439.8ms max 5.28ms (108 calls) | fog 52.4ms | minimap 0.4ms | ai 1.1ms | window 5.0s
[PERF] units H:40 E:45 | tick avg 2.23ms max 48.58ms (n=282) | move 535.1ms | target 0.2ms (68 calls) | path 489.8ms max 5.70ms (120 calls) | fog 50.1ms | minimap 0.4ms | ai 0.1ms | window 5.0s
[PERF] units H:40 E:45 | tick avg 2.05ms max 46.65ms (n=284) | move 483.8ms | target 0.2ms (65 calls) | path 440.9ms max 5.09ms (106 calls) | fog 55.7ms | minimap 0.4ms | ai 0.1ms | window 5.0s
[PERF] units H:40 E:45 | tick avg 1.74ms max 44.51ms (n=289) | move 401.8ms | target 1.9ms (773 calls) | path 357.4ms max 5.10ms (101 calls) | fog 55.6ms | minimap 0.4ms | ai 0.3ms | window 5.0s
[PERF] units H:38 E:42 | tick avg 0.84ms max 13.50ms (n=300) | move 153.1ms | target 2.4ms (972 calls) | path 97.8ms max 4.47ms (69 calls) | fog 50.0ms | minimap 0.4ms | ai 0.1ms | window 5.0s
[PERF] units H:34 E:39 | tick avg 0.66ms max 8.78ms (n=299) | move 97.5ms | target 0.7ms (227 calls) | path 25.3ms max 4.09ms (46 calls) | fog 56.1ms | minimap 0.4ms | ai 0.1ms | window 5.0s
[PERF] units H:32 E:40 | tick avg 0.70ms max 6.32ms (n=300) | move 108.1ms | target 1.0ms (462 calls) | path 58.3ms max 4.68ms (108 calls) | fog 55.6ms | minimap 0.3ms | ai 0.9ms | window 5.0s
[PERF] units H:27 E:40 | tick avg 0.66ms max 9.22ms (n=301) | move 103.5ms | target 0.2ms (89 calls) | path 54.6ms max 5.02ms (20 calls) | fog 49.6ms | minimap 0.3ms | ai 0.1ms | window 5.0s
[PERF] units H:27 E:40 | tick avg 1.72ms max 24.21ms (n=300) | move 416.2ms | target 0.6ms (317 calls) | path 372.7ms max 6.10ms (90 calls) | fog 54.8ms | minimap 0.3ms | ai 0.2ms | window 5.0s
[PERF] units H:28 E:40 | tick avg 1.76ms max 14.83ms (n=300) | move 430.4ms | target 0.1ms (64 calls) | path 387.2ms max 5.08ms (91 calls) | fog 54.6ms | minimap 0.3ms | ai 0.1ms | window 5.0s
[PERF] units H:30 E:40 | tick avg 1.85ms max 14.60ms (n=300) | move 454.4ms | target 0.1ms (64 calls) | path 413.8ms max 5.03ms (94 calls) | fog 55.5ms | minimap 0.3ms | ai 0.1ms | window 5.0s
[PERF] units H:31 E:40 | tick avg 1.89ms max 18.86ms (n=299) | move 466.5ms | target 0.1ms (53 calls) | path 424.4ms max 4.98ms (95 calls) | fog 55.5ms | minimap 0.3ms | ai 0.1ms | window 5.0s
[PERF] units H:31 E:41 | tick avg 1.83ms max 14.98ms (n=300) | move 445.2ms | target 0.1ms (46 calls) | path 401.5ms max 5.05ms (96 calls) | fog 56.0ms | minimap 0.3ms | ai 1.7ms | window 5.0s
[PERF] units H:33 E:41 | tick avg 1.88ms max 15.54ms (n=300) | move 468.8ms | target 0.1ms (66 calls) | path 426.2ms max 5.22ms (96 calls) | fog 50.1ms | minimap 0.3ms | ai 0.1ms | window 5.0s
[PERF] units H:34 E:41 | tick avg 1.77ms max 14.72ms (n=300) | move 432.9ms | target 0.1ms (47 calls) | path 391.5ms max 4.85ms (96 calls) | fog 56.2ms | minimap 0.3ms | ai 0.2ms | window 5.0s
[PERF] units H:36 E:41 | tick avg 1.88ms max 18.48ms (n=300) | move 463.1ms | target 0.1ms (61 calls) | path 415.0ms max 5.18ms (92 calls) | fog 56.6ms | minimap 0.3ms | ai 0.1ms | window 5.0s
[PERF] units H:37 E:41 | tick avg 1.85ms max 15.14ms (n=300) | move 454.7ms | target 0.1ms (61 calls) | path 411.1ms max 5.18ms (92 calls) | fog 56.3ms | minimap 0.3ms | ai 0.1ms | window 5.0s
[PERF] units H:37 E:41 | tick avg 1.79ms max 14.68ms (n=300) | move 437.7ms | target 0.1ms (44 calls) | path 395.0ms max 5.01ms (92 calls) | fog 56.7ms | minimap 0.3ms | ai 0.1ms | window 5.0s
[PERF] units H:39 E:44 | tick avg 1.87ms max 18.90ms (n=300) | move 464.1ms | target 0.2ms (72 calls) | path 423.0ms max 4.81ms (96 calls) | fog 49.6ms | minimap 0.4ms | ai 1.7ms | window 5.0s
[PERF] units H:38 E:42 | tick avg 0.94ms max 14.32ms (n=301) | move 182.9ms | target 3.5ms (1484 calls) | path 129.4ms max 4.89ms (46 calls) | fog 55.8ms | minimap 0.4ms | ai 0.1ms | window 5.0s
[PERF] units H:35 E:42 | tick avg 0.83ms max 10.68ms (n=299) | move 150.8ms | target 2.1ms (906 calls) | path 96.9ms max 4.88ms (39 calls) | fog 55.2ms | minimap 0.4ms | ai 0.1ms | window 5.0s
[PERF] units H:31 E:41 | tick avg 0.79ms max 5.98ms (n=300) | move 140.4ms | target 0.5ms (226 calls) | path 91.7ms max 4.90ms (26 calls) | fog 55.8ms | minimap 0.4ms | ai 0.1ms | window 5.0s
[PERF] units H:25 E:41 | tick avg 0.75ms max 10.26ms (n=301) | move 133.3ms | target 0.3ms (178 calls) | path 93.0ms max 5.06ms (24 calls) | fog 48.2ms | minimap 0.3ms | ai 0.1ms | window 5.0s
[PERF] units H:25 E:41 | tick avg 1.17ms max 14.51ms (n=300) | move 248.7ms | target 2.0ms (1229 calls) | path 204.8ms max 5.26ms (50 calls) | fog 54.8ms | minimap 0.3ms | ai 0.1ms | window 5.0s
[PERF] units H:25 E:46 | tick avg 1.73ms max 14.40ms (n=300) | move 418.5ms | target 0.1ms (70 calls) | path 370.9ms max 5.16ms (85 calls) | fog 56.2ms | minimap 0.3ms | ai 1.8ms | window 5.0s
[PERF] units H:26 E:46 | tick avg 2.15ms max 18.53ms (n=300) | move 545.5ms | target 0.2ms (83 calls) | path 494.0ms max 5.30ms (112 calls) | fog 55.9ms | minimap 0.3ms | ai 0.1ms | window 5.0s
[PERF] units H:26 E:46 | tick avg 2.12ms max 18.53ms (n=300) | move 538.7ms | target 0.2ms (80 calls) | path 491.9ms max 5.24ms (110 calls) | fog 56.6ms | minimap 0.3ms | ai 0.2ms | window 5.0s
[PERF] units H:26 E:46 | tick avg 2.12ms max 18.73ms (n=300) | move 540.8ms | target 0.1ms (77 calls) | path 497.3ms max 5.29ms (112 calls) | fog 50.4ms | minimap 0.3ms | ai 0.1ms | window 5.0s
[PERF] units H:27 E:46 | tick avg 2.13ms max 14.67ms (n=300) | move 539.2ms | target 0.2ms (84 calls) | path 496.2ms max 5.27ms (113 calls) | fog 56.4ms | minimap 0.3ms | ai 0.1ms | window 5.0s
[PERF] units H:30 E:46 | tick avg 2.14ms max 20.03ms (n=300) | move 541.5ms | target 0.2ms (79 calls) | path 492.1ms max 5.36ms (111 calls) | fog 56.6ms | minimap 0.3ms | ai 0.1ms | window 5.0s
[PERF] units H:31 E:47 | tick avg 2.15ms max 18.84ms (n=300) | move 542.4ms | target 0.2ms (88 calls) | path 497.5ms max 5.34ms (113 calls) | fog 56.8ms | minimap 0.3ms | ai 1.7ms | window 5.0s
[PERF] units H:33 E:47 | tick avg 2.31ms max 14.43ms (n=300) | move 591.1ms | target 0.2ms (96 calls) | path 544.4ms max 5.33ms (123 calls) | fog 57.1ms | minimap 0.3ms | ai 0.1ms | window 5.0s
[PERF] units H:34 E:47 | tick avg 2.30ms max 19.03ms (n=300) | move 596.5ms | target 0.2ms (94 calls) | path 550.4ms max 5.24ms (124 calls) | fog 51.2ms | minimap 0.3ms | ai 0.1ms | window 5.0s
